1,"עכשיו שיודעים מי החוטפים ללכת לבתי המשפחות ופשוט להכניס את כולם אבל כולם לכלא בלי לתת להם שום פרבילגיה ולפרסם כי הם ישוחררו כשהבנים הצדיקים שלנו ישוחררו כי "" ברומא תתנהג כרומאי "" "" בואו נראה את הנבלות אחרי שידעו שההורים האחים הסבא והסבתא בכלא בתנאים קשים מה הם יעשו זאת הדרך ! ! ! ! ! """
1,תמונה יפיפיה - שפו
0,חייבים לעשות סוג של חרם כשכתבים שונאי ישראל עולים לשידור צריכים להעביר לערוץ אחר ואז תראו מה יעשה כוחו של הרייטינג ( בהקשר לדבריה של רינה מצליח )
1,אופיר בדיוק על שכמותך הנשיא כתב את מילותיו
1,שבת שלום אדוני השיא : )
1,צודק 100 אחוז כל אחד והבחירה שלו
1,"בהצלחה , ישר כח"
1,שבת שלום !
1,ירושלמי . ״ אסלי ״ . אתה נשיא שלנו ואין מצב שלא תיבחר . אנחנו מאמינים בני מאמינים בהצלחה איש יקר .
1,G . bless you Mr . Reuven Rubi Rivlin - ראובן רובי ריבלין : )
1,בהצלחה לעם ישראל . . . ולך
1,Bengi Rivlin משפחה 😏
1,מקסים
1,יחי נשיאנו החדש לכבוד ותפארת מדינת ישראל
1,"הכנסת בחרה בבחירת העם . תושבי דימונה מאחלים לך הצלחה רבה , בריאות וכוחות , תישאר רגיש ומרגש , עם חוש הומור וערכי חברות ונאמנות !"
1,"לנשיא שלנו החדש , תודה לך על דבריך המרגשים , עכשיו החשוב ביותר הוא להרגיע את השיח - הפוגעני שנפוץ בינינו ולדבר על הרגעת המלים הקשות והפוגעניות שעפות לכל עבר"
1,איש ממשפחה שבנתה שכונות מיחוץ לחומה
1,בריאות כבוד הנשיא . לך לנכד למשפחתך ולכל עם ישראל
1,בהצלחה ! !
1,רק לפי הפוסט הזה רואים כמה אתה ראוי לתואר כבוד נשיא המדינה ראובן ( רובי ) ריבלין . .
1,יהי זכרו ברוך
0,אז אתה בא ? https : / / www.facebook.com / events / 1539984016223725 /
1,כבוד הנשיא מזל טוב עד 120 גאה ומעריצה שלך הרבה שנים תבורך שיהיה לך בהצלחה בתפקידך ! ! !
1,לא רק הנכד אוהב אותך גם עם ירשאל.מאחלים הצלחה בתפקיד לאריכות ימים בבריאות טובה .
0,"גאי אתה טיפש מטופש ילד כאפות שלא חונך על ברכי היהדות , בטח אבא שלך מתחנגל ממרץ . . או אמא שלך מוסלמית או הפילגש של אבא של מוסלמית ."
1,אוהבים אותך הנשיא ריבלין
1,"כל הכבוד לך רובי ! איש צנוע , נעים הליכות שיודע לרגש ולהתרגש , איש ארץ ישראל השלמה ! אין איש ראוי ממך , אין איש מתאים ממך ! מי ייתן וייתן לך האל בריאות והצלחה למלא את התפקיד ! יחי נשיא מדינת ישראל ! יחי ! יחי ! יחי !"
1,כל הכבוד לנשיא היקר הזה . זמן כה קצר בכהונה וכל התבטאויותיו עד היום עושות כבוד לתפקיד .
1,אמן
1,"בהצלחה ! שמחה רבה שמחתי היום לשמוע שאתה הוא הנשיא הבא של מדינת ישראל . יְבָרֶכְךָ ה' וְיִשְׁמֶרְךָ . יָאֵר ה' פָּנָיו אֵלֶיךָ וִיחֻנֵּךָּ . יִשָּׂא ה' פָּנָיו אֵלֶיךָ וְיַשֵּׂם לְךָ שָׁלוֹם . וְשָׂמוּ אֶת שְׁמִי עַל בְּנֵי יִשְׂרָאֵל , וַאֲנִי אֲבָרֲכֵם ."
1,הנשיא האידיאלי לישראל יהודית דמוקריטית .
1,כואב ומדכא ליבי עם גילה
1,"שבת שלום לך , רק אתה ראוי ותהיה נשיאנו"
1,ברכות והמון הצלחה בבית הנשיא . אוהבים אותך רובי
1,כואבים ומתאבלים עם המשפחות על רצח הבנים שנלקחו בדמי ימיהם .
1,"הלב נשבר , איזה מתוק ומקסים ! ! ת.נ.צ.ב.ה"
1,כל הכבוד ! אבל למה עד עכשיו לא היה לך ? ?
1,בהצלחה חבר יקר תודה על נאמנותך למדינה ואהבת הארץ
1,"הנשיא הבית""רי הראשון תל חי"
1,כבוד הנשיא ראובן ריבלין תודה לאל שיש לנו נשיא כמוך .
1,יחי נשיא מדינת ישראל .
1,צודק 100 אחוז כל אחד והבחירה שלו
1,"אז המערכון ב""פרלמנט "" שהשתתפת בו עם אסי כהן אשכרה נכון : ) אתה כל הזמן מוציא תמונות של הנכדים כבוד הנשיא : ) """
1,"אם לי הייתה זכות בחירה , ללא ספק הייתי מצביע עבורך ! ! בהצלחה ! 👍"
1,הלב נשבר למראה הילד המתוק יהיי זכרו ברוך אמן
1,בשעה טובה מגיע לך מאחל לך הצלחה כבוד הנשיא הנבחר
1,תתפטר כבר ליצן
1,שבת שלום לנשיא ה - 10 ! מדינת ישראל זכתה ! !
1,איש יקר רק נכנסת לתפקידך ויום למחרת בבוקר היית בנחום אבלי במשפחה האבלה של חייל שנהרג
1,כבוד הנשיא אתה צודק בהחלט נכון מאוד ! ! ! !
0,שמעון יפרח העלאתי בשבילך את דבריו של שמעון פרס . ראה פוסט . לפני שכותבים פוסט רצוי לבדוק אותו הייטב בנוסח בשגיאות ובנשא.אין על שמעון פרס הנשיא לדוגמא
1,הלוואי ואתה הנשיא מר ריבלין היקר
1,שבוע טוב לנשיא מדינת ישראל הנכנס והמכיר את עמו וארצו ורגשות העם מעל לכל ספק
1,אכן מרגש . הלוואי על כל הזוגות
1,זוג מדהים ! ! !
1,כל הכבוד ישר כוח והלואי שכולם יחתמו על כרטיס אדי ואז אנשים רבים יוכלו לחיות עוד הרבה זמן ובנהם בעלי שממתין להשתלת לב ואנו מתפללים שיצליחו להציל אותו לפני שיהיה מאוחר
1,שבת שלום אדוני הנשיא מי יתן והנערים יחזרו בשלום
1,תפילות
1,"מצדיע לנשיא המדינה על דבריו הברורים והחדים . תומך בך תמיכה מלאה . ולאלה שחושבים שכבוד האדם וזכויות יסוד הם עניין לשמאלנים , תחשבו שוב . האם אתם ימניים או פשיסטים גזעניים ."
1,כמה עצוב . . . מלאך קטן . ליבי עם המשפחה
1,רובי ריבלין אתה תיבחר מחר
1,"תמשיך להיות סבא מגניב , את זה לא ישכחו לך לעולם !"
1,אמן . .
1,ילד חמוד יפה לא מגיע לו ככה כל הכבוד ראובן שבאתה לקרבו וליוות אותו בדרכו האחרונה יפה מצדך ( y )
1,בהצלחה רובי ריבלין אתה בין המועמדים הנבחרים .
1,יקירנו מכובדנו אתה מוסיף תקווה לעם אתה גאוותנו
1,כבוד הנשיא מתקרבת שנת תשעה אולי נכריז עליה כ תהה שנת ערבות הדדית
1,"אחלה נשיא אחלה בית""רי שתהיה לכל הקבוצות בהצלחה ובמיוחד לבית""ר ירושלים"
1,שבת מבורכת אדוני הנשיא ואמן שישובו הבנים במהרה
1,"שיהיה להם מזל טוב , ואמן שכל מסית וגזעני יבין שמה שעושה לאחרים היום ייעשה בו מחר ! ! כי די נמאס כבר ! !"
1,בהצלחה ! ! ! !
1,אשת חייל מי ימצא משפחה כזאת ראויה לנשיאות
1,לנשיא החדש בהצלחה אל תפקיד כנשיא המדינה
1,חג שמח לנשיא הבא של מדינת ישראל : - ) : - ) : - )
1,"מכתבך מרגש ביותר , אני מאחלת לכם הצלחה רבה ! גברת ראשונה של ישראל וכבוד הנשיא מדינת ישראל החדש"
1,יהי זיכרו ברוך : - (
1,שבת שלום לך אדוני הנשיא
1,"מזל טוב ובהצלחה אדוני הנשיא - סוף סוף , עשה חיל . אוהבים"
1,בהצלחה לכם הרי לבית הנשיא תניחו השניים ! 🍷
1,"רובי , אתה יחיד ומיוחד ."
1,מאחל לך המון המון הצלחה ובערת השם אתה הנשיא הבא של ישראל
1,"מלח הארץ ! ברכות לבחירתך , איש יקר !"
1,שפו . אתה הנשיא
1,יהי זיכרו ברוך
1,"במידה ויתגלה הדבר כשהנשיא כבר מכהן , יהיו לכך השלכות מרחיקות לכת על פרצופה של המדינה בכלל ובית הנשיא בפרט ."
1,"שהקב ״ ה ישמור עלייך קרוב קרוב לידו , מלאך שלנו"
1,"מרגש ואימתי . לא הבנתי מדוע קפצו על משרת נשיא טרמפיסטים רבים כאילו מחפשים סידור עבודה , כשעל הקיר מונחת דמותו של זה האיש המחכה ובצדק למינוי הראוי , אבל ברוך ה ׳ הצדק ניצח . רמי"
1,יישר כוח כולנו אחרייך
1,"אני איתך , אדם הוא אדם . מדינה סובלנית ורב גונית היא מדיה טובה יותר ומצליחה . אזרחי מדינת ישראל , הנשיא מבקש מכם בקשה פשוטה וברורה - מלאו אותה . לכבוד נשיא המדינה"
1,"צודק כב' הנשיא ואני מחזק ידיו - אלו בדיוק המילים של ההדר הבית""רי האצילי והאמיתי - אותו לצערי לא מכירים רוב הציבור כיום"
1,ב ה צ ל ח ה לנו ולך כבוד הנשיא רובי ריבלין
1,"יהי זכרו ברוך , הילד נראה מלאך נשמה טהורה , ה ׳ ינקום דמו"
0,רובי ריבלין הנשיא העשירי תחזית שניתנה לפני הבחירות https : / / www.youtube.com / watch ? v = aMSsd653OZkר
1,עצוב
1,איש טוב וצנוע מקווה שיצליח
1,"כבוד נשיא ה - 10 של מדינת ישראל , עם ישראל אוהב אותך , אין כל ספק שתצליח מחר , אין ראוי ממך לתפקיד זה ."
1,ברכות חמות לנשיא המדינה החדש .
1,אני גאה בך שמח שנבחרתה לנשיא של העם אתה אנשיא של כולם
1,כל כך רציתי שתזכה לכהן כנשיא מאד מגיע לך מכל הלב . אתה מדהים
1,בהצלחהה ( - :
1,שמח בשבילך . . . איש נכון במקום הנכון . תפקיד שתפור כמו חליפה עליך . מי יתן וירבו אנשים כמוך . יחי יחי יחי
1,נורא ! !
1,אדם נשמה מעל הכל ישר כח והרבה בריאות ונחת
1,כל כך כואב כלכך עצוב יש נשיא בישראל ! ! !
1,בהצלחההההההההההההההה
1,כבוד הנשיא הנבחר עם ישראל זכה בנשיא מושלם שמסמל ארץ ישראל . . . עם ישראל . . תורת ישראל . . . שבת שלום
1,שבת שלום איש צנוע יקר . . . שמחה בבחירתך להיות לנו לנשיא המדינה ללא ספק לא היה ולא יהיה מעומד טוב ממך . . .
1,"כל הכבוד , כבוד הנשיא ! ! ! !"
1,מזל טוב להיבחרותך לנשיא מדינת ישראל ! ! !
1,איזו אצילות ! ! ! ! !
1,כן יהי רצון
1,רובי היקר מלכה וגזר פרברג מברכים אותך מכל הלב והשמחה על הבחרך לנשיר המדינה ה - 10 . אנחנו גאים בך
1,בהצלחה ובבריאות . . . אמן
1,הלב נקרע ממאן להאמין כיצד מעכלים ידיעה שכזו דניאל . . הילד המדהים הזה כעת הוא מלאך בשמים יהי זיכרו ברוך ! ! ! ! : ( (
1,בהצלחה סוף סוף יהיה נשיא אחד ישר ולא מושחת . . . . .
1,תודה רבה אדוני הנשיא על דבריך
1,עכשיו תפקידך כנבחר וכמו כן תפקידו של הנשיא פרס ללכד את העם ולשמור על אחדות . שלא יתגברו מעשה התג מחיר ופעולות הנקם . יהי זכר הבנים ברוך .
1,הלואי ותביא איתך הרבה טוב לעם ישראל ותעשה דברים שיעלו חיוך ומלא שמחת חיים לעם ישראל .
1,כל הכבוד לנשיא ! בושה לכל המקללים והמנאצים .
1,לכבוד הוא לנו שאתה נשיאנו . ! הצלח בשם מדינתנו
1,הצלחה גדולה אוהבים אותך
1,מזל טוב אדוני הנשיא בהצלחה
1,נשיאינו היקר ילד אחד מתוק וקטן שילם בחייו יהי זכרו ברוך אבל עכשיו כשאתה הנשיא עוד בחייך אתה יכול לפעול למען שאר ילדי ישראל אני אנחנו עימך נהיה לאורך כל הדרך אתה אדם בעל שעור קומה ויושרה ראויים לשבח תבורך כבוד הנשיא ובהצלחה לך לורד אריסטו מאילת
1,היית צריך לחתום על עצומה נגד זועבי המנוולת
1,ככה היה צריך לעשות בביתר ששם התופעה הזאת גדולה הרבה יותר
1,אוהבים אותך
1,איפה האפיפיור שהיה כאן לאחרונה נישק ידי ניצולי שואה ? מדוע קולו לא נשמע ?
1,אשרכם . . . לארוז מזודות וקדימה לנשיאות.ואלוהים.עמכם .
1,המעורבות הכנה והחברית שגילה הנשיא בהספדו לדניאל נגעה ללבי
1,אדוני נשיא המדינה אתה סמל הכבוד מלפני שנבחרת כנשיא והרגע הזה הוסיף כבוד על כבוד אלוהים ישמור עליך ועל בני ישראל העם היהודי ממני והמשפחה גמאל מלחם קבלאן יושב ראש סניף הליכוד בית גן
1,"איזה יופי ! מזל טוב , ובהצלחה בייצוג המדינה"
1,בריאות כבוד הנשיא . לך לנכד למשפחתך ולכל עם ישראל
1,בהצלחה לאיש המיוחד היותר במדינת ישראל
1,אמן
1,אנשים רק רוצים דבר אחד כסף . התפקיד הזה מיותר למדינת ישראל . כולם גם ככה מושחתים ! ! !
1,עלה והצלח מגיע לך להיות נשיא מדינת ישראל
1,נתפלל כולנו לשלומם שיחזרו בריאים ושלמים לבתיהם במהרה
1,אמן .
1,אדוני הנשיא תודה על דבריך אך אנא ממך אל תסתפק בכתיבה בפייסבוק .
1,חברים יקרים כמי שמכיר ומוקיר את נשיא המדינה היכרות מהמערכת הפוליטית אני יכול להבטיח לכם שהוא אינו מעודד התבוללות להפך ! אבל אם בחורה יהודיה בחרה להתאסלם וללכת שבי אחרי בחיר ליבה המוסלמי מה כבר יכול לומר על כך נשיא המדינה או כל אחד מאיתנו גם מי שאיננו מסכים או מרוצה מכך . דבר אחד ברור בדמוקרטיה אדם יכול לעשות ככול העולה על רוחו ובתנאי שאיננו פוגע באחר ואיננו עובר על חוקי המדינה וגם אם מעשיו אינם לרוחי ואינם תואמים את השקפת עולמי דמם אינם מותר ולכן כך נהג נשיא המדינה
1,גאה בך ! נשיא מדינת ישראל העשירי !
1,. וכל מילה נוספת מיותרת . שבת שלום לך אדוני הנשיא !
1,החיסרון היחיד של הבחירה שלך לנשיאות היא שאתה לא תעמוד בראשות הממשלה ( לפחות לא עד סוף הקדנציה ; ) )
1,סתמו תפה שמאלנים מזדיינים שאלוהים יקח את כולכם ותמותו כבר ישראל זאת המדינה של היהודים אלוהים נתן אותה לנו כי אנחנו אמורים להיות מובדלים משאר המדינות בעולם שהם ערבים הם גויים מסריחים תקלטו את זה כבר ואם לא טוב לכם תעופו למדינה אחרת ! !
1,בהצלחה בתפקידך ושתמיד תחייך ישר כוח וכל הטוב שבעולם
1,"בריאות והגשמת המשאלות , נשיא מדינתנו"
1,בהצלחה אדוני הנשיא וכל הקנאים והמלעיזים ידומו . בושה לנו כעם שאתם לא מתביישים כך להתנהג אפילו שמעון פרס שהיה אדח הכי שנוי במחלוקת במשך הרבה שנים כולנו כבדנו אותו בהבחרו לכהונת נשיא המדינה והוא לא אכזב קצת טקט וטיפת כבוד לאדם שתמיד כיבד את זולתו גם אם חלק עליו איש ירושליים ראובן ריבלין נשיא מדינת ישראל יחי נשיא מדינת היהודים יחי יחי יחי כה לחי
1,שבת שלום לך אדוני הנשיא ולימים טובים יותר
1,"רק בריאות והצלחה רבה ,"
1,קצר לעניין ונוגע בלב כולם .
1,בהצלחה כבוד הנשיא ! ! ! שמחתי על בחירתך
1,מתה עליו !
1,כל הכבוד לך כבוד הנשיא . יישר כוח . אורך ימים ושנות חיים יוסיפו לך בזכות המצוה הזאת .
1,בהצלחה רבה !
1,כל כל כואב שהחיים נגדעו בטרם עת
1,זהו דמוקרט ! ! ! גם אם חולק על דעתם הוא אינו פוסל אותה . כבוד לכולנו !
1,גאים בך בהצלחה !
1,אדוני הנשיא שבת שלום בבקשה אולי ינסו לשכנע אותך אבל אל תיתן חנינה או הקלה למחבלים ערבים רוצחים
1,"אהובי הנשיא המחייך והנמס מול הנכד שלו ! גאווה גדולה ואושר רב עוטפים אותי , מאז אותו רגע מרטיט לב בו ראיתיך מושבע לנשיאה העשירי של מדינתנו הייחודית"
1,הרפיסות וההססנות הם שהביאו למותו ! ישראל נזהרת על תושבי עזה ומקריבה את תושביה לרצחנות האויב !
1,כל הכבוד כבוד הנשיא היקר
1,זה היה ברור מאליו יחי ראובן רבלין נשיא מדינת ישראל בהצלחה רבה ביבי תפרגן לו מגיע לו
1,מזל טוב ! תמשיך את דרכו המוצלחת והמכובדת של שמעון פרס . יחי
1,זה מזכיר לי את המערכון שבו השתתף רובי ריבלין
1,"חמומי המוח , האוייב שמבפנים . האוייב האמיתי ש""בזכותו "" פוזרנו בימי המקדש לכל עבר , האוייב האמיתי שעלול להכניס את כולנו לקבר . """
1,שבת של שקט ושלווה ולא להפקיר את הדרום לנשיא מדינת ישראל האהוב
1,ילד מקסים ! אוהבים אותך
1,מקבים
1,""" אוחילה לאל . "" "" יש ניגון ניפלא של אבריימי רוט . . מומלץ מאד לכבוד נשיאנו החם . ברכות רבות על איחוליך . אשריך שזכית להיות חלק מגדולי האומה בתחייתה המחודשת . לו יהי נשיאותך לכבוד ולתפארת ! אמן . """
1,תזכורת לשיגרה נורמלית ! שבת - שלום ומבורך לך ולכל עם - ישראל !
1,רובי איש שלנו של העם . תדאג שלא ינהלו לנו בגצ את המדינה אלא הדמוקרטיה הנקיה . מספיק עם מינוי דופטים יפי נפש .
1,"ואנו רוצים לאחל לך שתצליח בגדול בבחירות לנשיאות , כי רק לך מתאים"
1,כל הכובד הנשיא סבא
1,שבת מבורכת ונעימה.אני מייחלת שתזכה בתפקיד הרם והנשגב נשיא מדינת ישראל . בהצלחה ! ! !
1,"זה שהוא צימחוני לא אומר דבר עליו , להרגע ! אני אראה בו כנשיא טוב שאוהב את העם , בזה שיצא בריש גלי ויזעק את זעקת הנכים הזקנים וכל המסקנים . וידאג להם לפנסיה לא כמו שלו אבל לפחות חצי משלו . שיזכור שהקיצבה לזקנים עומדת בין 1500 - 2000 שזה בושה לעומדים בראש העם . ראיתם איזה טייקונים נמצאים בכנסת ?"
1,ורובי ידידי היקר . אתה לא נכנס לאף נעל של מישהו אחר . יש לך את הנעליים שלך ואת החזון והממלכתיות שלך
1,לא יאמן - הקלות הבלתי נסבלת של הטלת פצצות מוות שאינן בוחלות בקורבנותיהן . יהי זכרו ברוך לעד
1,שבת שלום לך . . .
1,שבת שלום נשיא מדינת ישראל !
1,המון הצלחה לכבוד הנשיא !
1,"פשוט לא נתפס . . . הי""ד"
1,יהי זכרו ברוך 😔
1,תצליח.ברכות מכל הלב והערכה על יושר ואמינות תמשיך לתצליח בעזרת השם
1,"שבת שלום אדוני הנשיא ב ״ ה בשרות טובות , והבנים ישבו אמן"
1,גאה בבחירתך עלה והצלח
1,עצוב מאוד .
1,אני רוצה לאחל לך אדוני שבת שקטה והצלחה בבחירות לנשיאות אתה אדם ראוי ואני מאוד מעריך ומעריץ אותך
1,רובי אתה בהתחלה תהיה עדין
1,בהצלחה אדוני
1,שבת שלום ומבורכת לך ולכל בני ביתך אדוני הנשיא .
1,"מרוב שאני נרגשת ומעריכה אותו באותה נשימה , אני מפחדת לומר מילה טובה ואולי לגלות שטעיתי ."
1,"תודה לך , רובי ריבלין , על האומץ ועל הראות למרחוק"
1,בהצלחה
1,נהדר הרבה בריאות
1,"רובי . . . העם איתך . בהתנהלותו של רוה ״ מ כלפייך התגלה פרצופו האמיתי . . . ככל שהוא ניסה ״ לגמד ״ אותך יותר , ככה עלית והצלחת . עלה והצלח . . . יצג את מדינתנו בגאון . השם עימך !"
1,אני אוהבת את העניים שלך - הן משדרות טוב . שיהיה לך בהצלחה ! ! ! !
1,אמן שיהיה שלום בכל העולם ויהיה אהבה ולא שנאה בעולם
1,"כבוד הנשיא , כל הבוחרים עברו קצת משבר אישי , אבל הלה שמצטטים עצמם "" רציתי אבל "" "" זה מרגיז לא רק אותי . בכל זאת נבחרת ותודה לאל בקרוב תהצג את כל עם ישראל בכבוד.מזל טוב לך וגם למשפחתך וגם לנכדים כולל החדש.בכבוד ובאהבה ציקו . """
1,בהצלחה מעומק הלב . אולי עכשיו תשמיע את קולך הצלול שתמיד מעורר כבוד בקשר לשנאה שמפיצים חלק מהמערכת הפוליטית . כיום שאתה כבר לא מחויב לאף אחד חוץ מלעם היושב בציון .
1,מאחלת לך הרבה נחת .
1,שבוע טוב אדוני הנשיא ובהצלחה ! ! !
1,בהצלחה מרובה לך כבוד הנשיא אנחנו העם הפשוט תרתי משמע מאמינים שתהיה לנו לעזר
1,אמן
1,"ילד כ""כ קטן , עצוב , מאוד כואב"
1,"הסרט אינוויקטוס , בכיכובו של מורגן פרימן , אדוני הנשיא . ספורט איחד את דרא""פ ."
1,"כבוד הנשיא , בהחלט נדרש להוקיע גזענות מכל סוג שהיא . יחד עם זאת עלינו להוקיע גם את אויבנו החיים בתוכנו , ללא קשר למוצאם ודתם . לסיום , אנא השאירו את המחלוקות מחוץ לספורט ."
1,יש נשיא בירושלים ! !
1,איש יקר ! ! ! ראה ברכה בעמלך ותצליח בכל עשייה !
1,יהי זכרו ברוך . . . . האל יקום דמו .
1,כל הכבוד על מידת הסובלנות !
1,כבוד הנשיא . . . . . שאפו . חבל שרק אתה יצאת בעד . חבל שלמנהיגים אחרים אין אומץ . מזל גדול שלך יש .
0,"בס""ד תחשוב טוב יהיה טוב . . ! ! ! רבי נחמן אמר : ״ דע שהמחשבה יש לה תוקף גדול , ואם יחזק ויגבר מחשבתו על איזה דבר שבעולם , יוכל לפעול שיהיה כך ואפילו אם יחזק מחשבתו מאד שיהי לו ממון – בודאי יהיה לו , וכן בכל דבר , כך שהמחשבה תהיה בביטול כל ההרגשות ״ . אז יש משהו שהוא לא אפשרי ברוחני ובגשמי ? ! לא נראה לי . . . . הכל אפשרי . . . אם רק באמת תרצו בכך ! באהבה אילה עדן חזן כנסו ותעשו לייק https : / / m.facebook.com / profile.php ? id = 400557083411682 & m_sess & viewtype = public & __user = 100000590109199"
1,כואב הלב . יהי זכרו ברוך .
1,אמן בעה כבוד הנשיא אתה אוהב מאוד את ירושלים הלואי בעה יבנה בית המיקדש
1,הכי טבעי שתחליף את שמעון ! ! ! המון בהצלחה ! ! ! כולי אמונה שתייצג אותנו בכבוד ! ! ! !
1,אני חייבת להגיד משו . . לגבי הגיזענות . . עד כמה שזכור לי כבוד הנשיא . . הפרוייקט גני אביב בלוד . . הפרוייקט שתמכת בו לייהד את המקום . . וסגרת עם דודי אפל . . שבמגדלי הזוהר . . ערבים לא יעברו את וועדת האישור למגורים בשכונה . . . זה קצת לא מסתדר לי עם ההטפה לגבי הגיזענות . . : /
1,חג שמח אדוני הנשאי
1,איזה צניעות - !
1,"שבת שלום , כבוד הנשיא הנבחר ! Tzahit Greenfield"
1,מרגשת ומקבימה האישה שלצידו . בהצלחה רובי היקר !
1,אמן יחי חופש הביטוי והדמוקרטיה . כל אדם צריך לעשות את שחפץ לבו
1,אמן . . .
1,במדינה דמוקרטית ישנה זכות להפגין נגד זה במדינה שהיא גם יהודית ישנה חובה להפגין נגד זה .
1,"כל הכבוד ! משום מה גם הסיפור הזה , שהוא גזענות נטו , הפך לוויכוח בין ימין לשמאל , כשבעצם כולם צריכים להתאחד ולהוקיע תופעות כאלה מהחברה . שמח שיש נשיא איש ימין שמבטא את הקול השפוי . לדעתי אפילו פרס לא היה מתבטא ככה"
1,ת.נ.צ.ב.ה . שובר הלב
1,כואב הלב
1,שבת שלןם ובהצלחה
0,"גיור = ידיעת השפה העברית , קרוא וכתוב . אם כך הרבה ערבים כבר יהודים חילוניים . . . . . . חחחחחחחחח"
1,יהי זכרו ברוך
1,"תבורך , כבוד הנשיא ! על הנאורות , על הפתיחות והנדיבות . קולך היה כה חשוב ומתבקש בנסיבות המבישות המכלימות את כולנו ! תודה על האור שהפצת . יירבו כמותך בשדרת הפיקוד של מדינת ישראל !"
1,לראובן רובי ריבלין מחכים ומצפים לראות אותך בבית הנשיא . אין אדם הראויי יותר מאשר אתה מחזיקים לך אצבעות שתצליח משפחת נוני הרצליה
1,"אני בת לנצר בוני המדינה משפחת סלונים מאחלת ומתפללת שאתה תהיה הנשיא ה - 10 של מדינתו , אתה תצליח לעשות מה שאחרים כשלו להחזיר לנו את הכבוד האבוד"
1,אמן ואמן !
1,הלב שלי נקרע
1,"מתוקה , , , חג שמח לנשיא שלנו ולכל משפחתך ומושב עין שריד השכן שלנו ב , ה , צ , ל , ח , ה"
1,ברכות ממני הקטן . עלה והצלח . בפרשת השבוע הנשיאים הוציאו דיבת הארץ . אז מברך אותך שתדבר דברים טובים למרות הצרות שלא חסרות .
